SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-12-2022,Condo/Co-op,139 Corinth Pvt,Ottawa,ON,K2E 0A8,520000,2,1.5,Citiplace,,,2008,,,310,Sold,,,https://www.redfin.com/on/ottawa/139-Corinth-Pvt-K2E-0A8/home/148799072,OREB,1284408,Y,Y,45.3479618,-75.7086262
PAST SALE,April-12-2023,Single Family Residential,298 Fergus Cres,Ottawa,ON,K2J 5S4,670000,3,2.5,Cedargrove/fraserdale,,2694,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/298-Fergus-Cres-K2J-4S2/home/149337600,OREB,1336120,Y,Y,45.2747796,-75.7827975
PAST SALE,May-6-2022,Condo/Co-op,203 Catherine St #703,Ottawa,ON,K2P 1J5,602000,2,2.0,Centre Town,,,2019,,,864,Sold,,,https://www.redfin.com/on/ottawa/203-Catherine-St-K2P-1C3/unit-703/home/172041642,OREB,1284584,Y,Y,45.4100461,-75.6909359
PAST SALE,March-2-2022,Single Family Residential,1021 Clubmoss Ave,Orleans,ON,K4A 0T1,1100000,4,3.5,Notting Hill,,4200,2011,,,,Sold,,,https://www.redfin.com/on/ottawa/1021-Clubmoss-Ave-K4A-0E9/home/149691958,OREB,1280362,Y,Y,45.4577378,-75.4585078
PAST SALE,February-18-2022,Single Family Residential,2033 Cornish St,Ottawa,ON,K1G 2R6,607000,2,1.0,Elmvale Acres,,5096,1961,,,,Sold,,,https://www.redfin.com/on/ottawa/2033-Cornish-St-K1G-2R6/home/148931570,OREB,1278776,Y,Y,45.3944319,-75.6257061
PAST SALE,April-21-2022,Single Family Residential,1161 St Jerome Cres,Ottawa,ON,K1C 2A7,742000,3,1.5,Hiawatha Park,,4424,1976,,,,Sold,,,https://www.redfin.com/on/ottawa/1161-St-Jerome-Cres-K1C-2A7/home/149013253,OREB,1285058,Y,Y,45.4728295,-75.5435895
PAST SALE,May-3-2022,Single Family Residential,128 Beach Hts,Ottawa,ON,K2W 1G7,1550000,3,2.5,Kanata North,,92828,2005,,,,Sold,,,https://www.redfin.com/on/ottawa/128-Beach-Hts-K2W-1G7/home/149152477,OREB,1289658,Y,Y,45.3552304,-75.9954441
PAST SALE,May-12-2022,Single Family Residential,77 Inverkip Ave,Ottawa,ON,K1T 4B8,631000,3,2.5,Greenboro,,2597,2002,,,,Sold,,,https://www.redfin.com/on/ottawa/77-Inverkip-Ave-K1T-4B8/home/149209579,OREB,1290326,Y,Y,45.3677648,-75.6355289
PAST SALE,March-9-2022,Single Family Residential,43 Pinhey St,Ottawa,ON,K1Y 1T3,950000,3,3.0,Hintonburg,,,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/43-Pinhey-St-K1Y-1T3/home/148896828,OREB,1277382,Y,Y,45.4054651,-75.7264281
PAST SALE,November-27-2018,Single Family Residential,5 St Remy Dr,Ottawa,ON,K2J 1A5,360000,4,1.5,Nepean,,6528,,,,,Sold,,,https://www.redfin.com/on/ottawa/5-St-Remy-Dr-K2J-1A5/home/149177734,TREB,X4300654,Y,Y,45.2820382,-75.7672381
PAST SALE,May-6-2022,Condo/Co-op,920 Dynes Rd #16,Ottawa,ON,K2C 0G8,375000,3,2.5,Carleton Square,,,1974,,,652,Sold,,,https://www.redfin.com/on/ottawa/920-Dynes-Rd-K2C-0G8/unit-16/home/149010897,OREB,1282837,Y,Y,45.3687959,-75.7043393
PAST SALE,June-8-2022,Single Family Residential,263 Soper Pl,Ottawa,ON,K1M 2J2,4900000,5,6.5,Old Village/rockcliffe Park,,,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/263-Soper-Pl-K1M-2J2/home/148832500,OREB,1275274,Y,Y,45.4528985,-75.6851267
PAST SALE,June-8-2022,Single Family Residential,5620 Rockdale Rd #20,Vars,ON,K0A 3H0,219900,2,1.0,Rockdale Ridge,,,1978,,,434,Sold,,,https://www.redfin.com/on/ottawa/20-5620-Rockdale-Rd-K0A-3H0/unit-20/home/179569235,OREB,1293477,Y,Y,45.3597958,-75.3579851
PAST SALE,March-30-2022,Condo/Co-op,6532 Bilberry Dr #315,Ottawa,ON,K1C 4N9,295000,2,1.5,Convent Glen North,,,1986,,,506,Sold,,,https://www.redfin.com/on/ottawa/6532-Bilberry-Dr-K1C-4N9/unit-315/home/148840435,OREB,1281628,Y,Y,45.4813687,-75.5331601
PAST SALE,June-1-2022,Single Family Residential,2087 Breezewood St,Orleans,ON,K4A 4R7,620000,3,2.5,Oak Ridge Gate,,5412,2003,,,,Sold,,,https://www.redfin.com/on/ottawa/2087-Breezewood-St-K4A-4R7/home/149475343,OREB,1295282,Y,Y,45.4763732,-75.4571161
PAST SALE,May-11-2022,Single Family Residential,10 Swans Way S,Ottawa,ON,K1J 8X2,2320000,1,5.0,Rothwell Heights,,16682,2020,,,,Sold,,,https://www.redfin.com/on/ottawa/10-Swans-Way-S-K1J-8X2/home/150767000,OREB,1288412,Y,Y,45.4532806,-75.6175916
PAST SALE,May-11-2022,Condo/Co-op,210 Janka Pvt #201,Kanata,ON,K2V 0E6,548000,2,2.0,Fernbank Crossing,,,2016,,,385,Sold,,,https://www.redfin.com/on/ottawa/210-Janka-Pvt-K2S-1S3/unit-201/home/179262782,OREB,1289418,Y,Y,45.2699608,-75.8913255
PAST SALE,June-8-2022,Condo/Co-op,5659 Mahogany Harbour Lane,Manotick,ON,K4M 1K9,658000,2,2.0,Mahogany Harbour,,,2002,,,360,Sold,,,https://www.redfin.com/on/ottawa/5659-Mahogany-Harbour-Lane-K4M-1K9/home/149564197,OREB,1293855,Y,Y,45.21984,-75.67738
PAST SALE,January-19-2023,Single Family Residential,1391 Sault St,Orleans,ON,K1E 1G8,555000,3,3.0,Bilberry Creek/queenswood Heig,,5604,,,,,Sold,,,https://www.redfin.com/on/ottawa/1391-Sault-St-K1E-1G8/home/148985754,OREB,1325169,Y,Y,45.4747396,-75.5091
PAST SALE,April-22-2022,Single Family Residential,656 Everlasting Cres,Ottawa,ON,K4A 0K3,825000,4,2.5,Springridge,,4499,2010,,,,Sold,,,https://www.redfin.com/on/ottawa/656-Everlasting-Cres-K4A-0K3/home/149532749,OREB,1283236,Y,Y,45.4825534,-75.4711766
PAST SALE,March-11-2022,Condo/Co-op,280 Brittany Dr #311,Ottawa,ON,K1M 4M4,275000,1,1.0,Viscount Alexander Park,,,1990,,,288,Sold,,,https://www.redfin.com/on/ottawa/280-Brittany-Dr-K1K-4M4/unit-311/home/149386038,OREB,1279675,Y,Y,45.4453668,-75.6445698
PAST SALE,January-5-2022,Single Family Residential,55 Solaris Dr,Ottawa,ON,K2M 0L6,934800,3,2.5,Kanata,,2787,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/55-Solaris-Dr-K2M-2X4/home/151242417,OREB,1273686,Y,Y,45.2800151,-75.8396181
PAST SALE,April-22-2022,Single Family Residential,210 Fairside Pvt,Carp,ON,K0A 1L0,580000,1,2.5,Carp,,3348,2012,,,140,Sold,,,https://www.redfin.com/on/ottawa/210-Fairside-Pvt-K0A-1L0/home/150097731,OREB,1282466,Y,Y,45.3437762,-76.0272178
PAST SALE,April-14-2022,Condo/Co-op,665 Bathgate Dr #505,Ottawa,ON,K1K 3Y4,320000,3,1.5,Carson Meadows,,,1973,,,664,Sold,,,https://www.redfin.com/on/ottawa/665-Bathgate-Dr-K1K-3Y4/unit-505/home/149410886,OREB,1284952,Y,Y,45.4460196,-75.624861
PAST SALE,June-7-2022,Single Family Residential,6323 Loire Dr,Ottawa,ON,K1C 3C7,745000,3,2.5,Chateauneuf,,3477,1983,,,,Sold,,,https://www.redfin.com/on/ottawa/6323-Loire-Dr-K1C-3C7/home/148860742,OREB,1288836,Y,Y,45.4633487,-75.5302078
PAST SALE,April-30-2023,Single Family Residential,45 Townsend St,Ottawa,ON,K2J 2T8,991000,4,3.5,Heritage Park,,4539,1988,,,,Sold,,,https://www.redfin.com/on/ottawa/45-Townsend-Dr-K2J-2T8/home/149165113,OREB,1338428,Y,Y,45.269736,-75.7586074
PAST SALE,March-25-2022,Single Family Residential,45 Kings Landing Pvt,Ottawa,ON,K1S 5P8,1320000,3,3.0,Ottawa East / The Canal,,,1999,,,350,Sold,,,https://www.redfin.com/on/ottawa/45-Kings-Landing-Pvt-K1S-5P8/home/149218845,OREB,1280465,Y,Y,45.41777,-75.6793299
PAST SALE,February-7-2022,Condo/Co-op,224 Lyon St N #1307,Ottawa,ON,K1R 0C1,585000,2,2.0,Centretown,,,2016,,,658,Sold,,,https://www.redfin.com/on/ottawa/224-Lyon-St-N-K1R-0C1/unit-1307/home/177946836,OREB,1275535,Y,Y,45.4158964,-75.7028305
PAST SALE,June-1-2022,Single Family Residential,535 Mutual St,Ottawa,ON,K1K 1C5,530000,3,1.0,Castle Heights,,3268,1958,,,,Sold,,,https://www.redfin.com/on/ottawa/535-Mutual-St-K1K-1C5/home/149585348,OREB,1293822,Y,Y,45.4333795,-75.6445746
PAST SALE,May-16-2022,Single Family Residential,1177 Clyde Ave,Ottawa,ON,K2C 4B2,710000,3,3.5,Central Park,,2462,2001,,,,Sold,,,https://www.redfin.com/on/ottawa/1177-Clyde-Ave-K2C-4B2/home/148970761,OREB,1289232,Y,Y,45.3665392,-75.7424051
PAST SALE,March-29-2022,Single Family Residential,862 Claude St,Ottawa,ON,K1K 2S6,779900,3,2.5,Castle Heights,,6327,1962,,,,Sold,,,https://www.redfin.com/on/ottawa/862-Claude-St-K1K-2S6/home/149592944,OREB,1281697,Y,Y,45.4323689,-75.6388199
PAST SALE,March-10-2022,Single Family Residential,6 Jeffrey Ave,Ottawa,ON,K1K 0E2,1005000,3,2.0,Manor Park,,5400,1950,,,,Sold,,,https://www.redfin.com/on/ottawa/6-Jeffrey-Ave-K1K-0E2/home/149493449,OREB,1278898,Y,Y,45.4535527,-75.6547183
PAST SALE,April-26-2022,Condo/Co-op,1356 Meadowlands Dr #904,Ottawa,ON,K2E 6K6,340500,2,1.0,Bordon Farm/parkwood Hills,,,1969,,,657,Sold,,,https://www.redfin.com/on/ottawa/1356-Meadowlands-Dr-E-K2E-6K6/unit-904/home/148959064,OREB,1286375,Y,Y,45.3538768,-75.7291972
PAST SALE,March-9-2022,Single Family Residential,8136 Bruce St,Ottawa,ON,K0A 2P0,630000,3,2.5,Metcalfe,,15635,1971,,,,Sold,,,https://www.redfin.com/on/ottawa/8136-Bruce-St-K0A-2P0/home/149758364,OREB,1274526,Y,Y,45.2344838,-75.4778379
PAST SALE,June-23-2023,Single Family Residential,30 Torbec Ave,Kanata,ON,K2T 0B6,743000,3,2.5,Heritage Hills/kanata Lakes,,2136,2010,,,,Sold,,,https://www.redfin.com/on/ottawa/30-Torbec-Ave-K2T-0B5/home/149195975,OREB,1348646,Y,Y,45.3191334,-75.9307642
PAST SALE,March-24-2023,Single Family Residential,107 Crevasse Rd,Ottawa,ON,K1W 0P9,665000,3,2.5,Trailsedge,,3133,2020,,,,Sold,,,https://www.redfin.com/on/ottawa/107-Crevasse-Rd-K1W-0P9/home/171491472,OREB,1334349,Y,Y,45.4372303,-75.5059367
PAST SALE,February-24-2022,Condo/Co-op,1195 Richmond Rd #1907,Ottawa,ON,K2B 8E4,380000,2,2.0,Western Parkway,,,1976,,,839,Sold,,,https://www.redfin.com/on/ottawa/1195-Richmond-Rd-K2B-8E4/unit-1907/home/148863370,OREB,1272966,Y,Y,45.3706201,-75.7826946
PAST SALE,May-28-2022,Condo/Co-op,316 Savard Ave #209,Ottawa,ON,K1L 7S2,402000,2,1.5,Vanier,,,1986,,,464,Sold,,,https://www.redfin.com/on/ottawa/316-Savard-Ave-K1L-7S2/unit-209/home/149675947,OREB,1292294,Y,Y,45.4333323,-75.6638989
PAST SALE,February-9-2022,Single Family Residential,15 Kolo Dr,Ottawa,ON,K0A 1B0,1425000,3,3.5,Remainder Of Stittsville &area,,66459,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/15-Kolo-Dr-K0A-1B0/home/149014219,OREB,1273990,Y,Y,45.1747299,-75.9889038
PAST SALE,February-23-2022,Single Family Residential,31 Bishops Mills Way,Ottawa,ON,K2K 3C1,740000,2,3.5,Village Green,,,2001,,,,Sold,,,https://www.redfin.com/on/ottawa/31-Bishops-Mills-Way-K2K-3C1/home/150335643,OREB,1278030,Y,Y,45.3191677,-75.8916753
PAST SALE,March-17-2022,Single Family Residential,16 Deerchase Crt,Kanata,ON,K2M 2R2,615500,3,2.5,Emerald Meadows/trailwest,,2084,1996,,,,Sold,,,https://www.redfin.com/on/ottawa/16-Deerchase-Crt-K2M-2R2/home/151164556,OREB,1280473,Y,Y,45.2776237,-75.8522706
PAST SALE,June-10-2022,Condo/Co-op,371 Haliburton Hts Unit E,Stittsville,ON,K2V 0J3,452000,2,2.0,Trailwest,,,2019,,,280,Sold,,,https://www.redfin.com/on/ottawa/371-Haliburton-Hts-K2S-1S3/unit-E/home/179398697,OREB,1290899,Y,Y,45.2667153,-75.8875497
PAST SALE,March-10-2022,Condo/Co-op,144 Clarence St Unit 8B,Ottawa,ON,K1N 5P8,632500,1,1.0,Lower Town,,,1994,,,966,Sold,,,https://www.redfin.com/on/ottawa/144-Clarence-St-K1N-5P8/unit-8B/home/176406110,OREB,1277435,Y,Y,45.4297216,-75.6909024
PAST SALE,February-14-2022,Single Family Residential,2768 Baseline Rd,Ottawa,ON,K2H 7B4,522000,3,2.0,Leslie Park,,1158,1969,,,159,Sold,,,https://www.redfin.com/on/ottawa/2768-Baseline-Rd-K2H-7B4/home/150979830,OREB,1275797,Y,Y,45.3390301,-75.7919293
PAST SALE,April-22-2022,Condo/Co-op,555 Anand Pvt #511,Ottawa,ON,K1V 2R7,430000,2,2.0,Riverview Park South,,,2015,,,518,Sold,,,https://www.redfin.com/on/ottawa/555-Anand-Pvt-K1V-2R7/unit-511/home/149578926,OREB,1284550,Y,Y,45.3685721,-75.6647571
PAST SALE,March-14-2022,Single Family Residential,53 Vanier Rd,Ottawa,ON,K2H 9C1,190000,1,1.0,Bellwood,,,1969,,,586,Sold,,,https://www.redfin.com/on/ottawa/53-Vanier-Rd-K2H-9C1/home/150958819,OREB,1279876,Y,Y,45.3266987,-75.8327641
PAST SALE,December-13-2021,Condo/Co-op,1500 Riverside Dr #302,Ottawa,ON,K1G 4J4,350000,1,1.0,Riverview Park,,,1986,,,486,Sold,,,https://www.redfin.com/on/ottawa/1500-Riverside-Dr-K1G-4J4/unit-302/home/148900344,OREB,1271772,Y,Y,45.4114212,-75.662837
PAST SALE,February-22-2022,Single Family Residential,1587 Duplante Ave,Orleans,ON,K4A 4A1,650000,3,2.5,Fallingbrook,,2104,2000,,,,Sold,,,https://www.redfin.com/on/ottawa/1587-Duplante-Ave-K4A-4A1/home/149472872,OREB,1278424,Y,Y,45.4790163,-75.4712745
PAST SALE,January-14-2022,Condo/Co-op,43A Woodfield Dr,Nepean,ON,K2G 3Y6,444500,3,1.5,Merivale Industrial Park,,,1976,,,365,Sold,,,https://www.redfin.com/on/ottawa/Woodfield-Dr-K2G-3Y6/home/149580999,OREB,1274250,Y,Y,45.3365089,-75.7325084
PAST SALE,May-12-2022,Condo/Co-op,200 Rideau St #905,Ottawa,ON,K1N 5Y1,440000,1,1.0,Ottawa,,,,,,453,Sold,,,https://www.redfin.com/on/ottawa/200-Rideau-St-K1N-5Y1/unit-905/home/149791377,TREB,X5606078,Y,Y,45.4273883,-75.6882957
PAST SALE,May-27-2022,Single Family Residential,38 Costello Ave,Ottawa,ON,K2H 7C5,515000,3,2.5,Leslie Park,,1277,1971,,,105,Sold,,,https://www.redfin.com/on/ottawa/38-Costello-Ave-K2H-7C5/home/150855899,OREB,1291272,Y,Y,45.3344308,-75.7945384
PAST SALE,February-18-2022,Condo/Co-op,960 Teron Rd #502,Ottawa,ON,K2K 2B6,325000,2,2.0,Beaverbrook,,,1984,,,828,Sold,,,https://www.redfin.com/on/ottawa/960-Teron-Rd-K2K-2B6/unit-502/home/150418757,OREB,1269991,Y,Y,45.3236395,-75.8926854
PAST SALE,May-29-2022,Single Family Residential,840 Norton Ave,Ottawa,ON,K2B 5P6,871500,3,3.0,Queensway Terrace,,2500,2012,,,,Sold,,,https://www.redfin.com/on/ottawa/840-Norton-Ave-K2B-5P6/home/148950772,OREB,1291165,Y,Y,45.3614838,-75.7866995
PAST SALE,January-25-2022,Condo/Co-op,297 Dupuis St #104,Ottawa,ON,K1L 7H8,455000,1,1.5,Vanier,,,1912,,,591,Sold,,,https://www.redfin.com/on/ottawa/297-Dupuis-St-K1L-7H8/unit-104/home/149670424,OREB,1274578,Y,Y,45.4355315,-75.6607731
PAST SALE,August-19-2022,Condo/Co-op,2063 Jasmine Cres #70,Ottawa,ON,K1J 7W2,425000,3,1.5,Beacon Hill South,,,1971,,,490,Sold,,,https://www.redfin.com/on/ottawa/2063-Jasmine-Cres-K1J-7W2/unit-70/home/150489266,OREB,1308850,Y,Y,45.4421425,-75.5958825
PAST SALE,January-14-2022,Single Family Residential,17 Rowan Rd,Stittsville,ON,K2S 1B7,173700,2,1.0,Stittsville (north),,,2001,,,759,Sold,,,https://www.redfin.com/on/ottawa/17-Rowan-Rd-K2S-1B7/home/160052789,OREB,1273907,Y,Y,45.2792257,-75.9205539
PAST SALE,May-10-2022,Single Family Residential,202 Don Brown Pvt,Kanata,ON,K2M 0A8,595000,3,2.5,Monaghan Landing,,1859,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/202-Don-Brown-Pvt-K2M-0A8/home/151252819,OREB,1287102,Y,Y,45.2706382,-75.8578431
PAST SALE,March-11-2022,Condo/Co-op,255 Bay St #602,Ottawa,ON,K1R 0C5,535000,2,2.0,Centre Town,,,2016,,,502,Sold,,,https://www.redfin.com/on/ottawa/255-Bay-St-K1R-0C5/unit-602/home/178370589,OREB,1278308,Y,Y,45.4153555,-75.7037277
PAST SALE,May-9-2022,Condo/Co-op,245 Kent St #801,Ottawa,ON,K2P 0A5,465000,1,1.0,Centretown,,,2009,,,414,Sold,,,https://www.redfin.com/on/ottawa/245-Kent-St-K2P-0A5/unit-801/home/148878175,OREB,1289948,Y,Y,45.4162342,-75.6997147
PAST SALE,April-7-2022,Single Family Residential,27 Queenston Dr,Ottawa,ON,K0A 2Z0,727014,2,2.0,Richmond,,9392,1991,,,,Sold,,,https://www.redfin.com/on/ottawa/27-Queenston-Dr-K0A-2Z0/home/149056741,OREB,1282847,Y,Y,45.1994527,-75.8328063
PAST SALE,March-24-2022,Condo/Co-op,3105 Carling Ave #303,Ottawa,ON,K2H 5A6,335000,1,1.5,Fairfield Heights,,,1994,,,474,Sold,,,https://www.redfin.com/on/ottawa/3105-Carling-Ave-K2H-5A6/unit-303/home/150823706,OREB,1279556,Y,Y,45.3531064,-75.8106685
PAST SALE,January-18-2022,Condo/Co-op,20 The Driveway Dr #602,Ottawa,ON,K2P 1C8,925000,2,2.0,Golden Triangle,,,1975,,,865,Sold,,,https://www.redfin.com/on/ottawa/20-The-Driveway-K2P-1C8/unit-602/home/148784768,OREB,1274513,Y,Y,45.4194644,-75.684717
PAST SALE,January-26-2022,Single Family Residential,43 Aylen Ave,Ottawa,ON,K2A 3P6,1588000,4,4.5,Woodroffe,,4390,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/43-Aylen-Ave-K2A-3P6/home/176408801,OREB,1272662,Y,Y,45.3819573,-75.7738312
PAST SALE,March-31-2022,Single Family Residential,1099 Candlewood St,Ottawa,ON,K4A 4Z9,685000,3,2.5,Avalon East,,2604,2004,,,,Sold,,,https://www.redfin.com/on/ottawa/1099-Candlewood-St-K4A-4Z9/home/149317727,OREB,1283843,Y,Y,45.455323,-75.4665918
PAST SALE,March-23-2022,Single Family Residential,4484 Hall Rd,Carlsbad Springs,ON,K0A 1K0,590000,3,1.5,Carlsbad Springs,,26509,1991,,,,Sold,,,https://www.redfin.com/on/ottawa/4484-Hall-Rd-K0A-1K0/home/149436769,OREB,1280277,Y,Y,45.3619031,-75.4779145
PAST SALE,January-24-2022,Single Family Residential,236 St Andrew St,Ottawa,ON,K1N 5G8,660000,3,2.0,Lower Town West,,2269,,,,,Sold,,,https://www.redfin.com/on/ottawa/236-St-Andrew-St-K1N-5G6/home/149712682,OREB,1274432,Y,Y,45.4335331,-75.6904263
PAST SALE,January-19-2022,Condo/Co-op,158B Mcarthur Ave #1503,Ottawa,ON,K1L 8C9,305000,2,1.0,Vanier,,,1973,,,510,Sold,,,https://www.redfin.com/on/ottawa/158-B-McArthur-Ave-K1L-8C9/unit-1503/home/149710476,OREB,1274162,Y,Y,45.4304349,-75.6631928
PAST SALE,June-6-2022,Single Family Residential,74 Franchise Pvt,Ottawa,ON,K2V 0S6,608000,2,2.5,Fernbank Crossing,,1139,2022,,,104,Sold,,,https://www.redfin.com/on/ottawa/74-Franchise-Pvt-K2V-0S6/home/179413106,OREB,1292665,Y,Y,45.2671899,-75.8878228
PAST SALE,April-28-2022,Single Family Residential,1019 Winterspring Ridge,Orleans,ON,K4A 0S5,1170000,4,4.5,Avalon,,4637,2011,,,,Sold,,,https://www.redfin.com/on/ottawa/1019-Winterspring-Ridge-K4A-0R4/home/149691054,OREB,1287036,Y,Y,45.4458215,-75.4680837
PAST SALE,July-19-2023,Single Family Residential,24 Gamble Dr,Ottawa,ON,K0A 2Z0,525000,4,2.5,Richmond,,15176,1968,,,,Sold,,,https://www.redfin.com/on/ottawa/24-Gamble-Dr-K0A-2Z0/home/149104341,OREB,1351432,Y,Y,45.2020658,-75.8330853
PAST SALE,May-25-2022,Condo/Co-op,39 Stonehaven Dr Unit D,Ottawa,ON,K2M 1E3,360000,2,2.0,Bridlewood,,,1978,,,514,Sold,,,https://www.redfin.com/on/ottawa/39-Stonehaven-Dr-K2M-1E3/unit-D/home/179247944,OREB,1288773,Y,Y,45.289324,-75.8642048
PAST SALE,February-16-2022,Condo/Co-op,80 Sandcastle Dr #817,Ottawa,ON,K2H 9E7,389900,2,1.5,Bruce Farm/valley Stream,,,1986,,,476,Sold,,,https://www.redfin.com/on/ottawa/80-Sandcastle-Dr-K2H-9E7/unit-817/home/150826432,OREB,1270434,Y,Y,45.3334297,-75.7999569
PAST SALE,May-19-2022,Single Family Residential,68 Gray Cres,Ottawa,ON,K2K 3L2,780000,3,2.5,Beaverbrook,,,2002,,,,Sold,,,https://www.redfin.com/on/ottawa/68-Gray-Cres-K2K-3L2/home/150277786,OREB,1291417,Y,Y,45.3170729,-75.8947078
PAST SALE,March-30-2022,Single Family Residential,327 Widgeon Way,Gloucester,ON,K1T 0G1,722500,3,2.5,"Findlay Creek, Ottawa",,1862,2010,,,,Sold,,,https://www.redfin.com/on/ottawa/327-Widgeon-Way-K1T-0G1/home/148879173,OREB,1282004,Y,Y,45.3211401,-75.6027184
PAST SALE,February-11-2022,Condo/Co-op,111 Champagne Ave #1909,Ottawa,ON,K1S 5V3,520000,2,2.0,Ottawa,,,,,,914,Sold,,,https://www.redfin.com/on/ottawa/111-Champagne-Ave-S-K1S-4P4/unit-1909/home/170480878,TREB,X5491341,Y,Y,45.3985974,-75.7111399
PAST SALE,April-25-2023,Single Family Residential,54 Dewberry Cres,Ottawa,ON,K2J 4N4,730000,3,2.5,Longfields,,3676,1994,,,,Sold,,,https://www.redfin.com/on/ottawa/54-Dewberry-Cres-K2J-4N4/home/149573657,OREB,1338492,Y,Y,45.2879797,-75.7402073
PAST SALE,May-10-2022,Single Family Residential,5736 Andrasi Cres Unit B,Osgoode,ON,K0A 2W0,375000,2,1.5,Osgoode Township,,2851,1990,,,32,Sold,,,https://www.redfin.com/on/ottawa/5736-Andrasi-Cres-K0A-2W0/unit-B/home/148931847,OREB,1277024,Y,Y,45.1508194,-75.598423
PAST SALE,May-19-2022,Condo/Co-op,224 Meadowbreeze Dr,Ottawa,ON,K2M 3A9,575000,3,2.5,Emerald Meadows,,,2004,,,112,Sold,,,https://www.redfin.com/on/ottawa/224-Meadowbreeze-Dr-K2M-3A9/home/151385769,OREB,1291781,Y,Y,45.2732736,-75.8492343
PAST SALE,June-26-2023,Condo/Co-op,3100 Carling Ave #113,Ottawa,ON,K2B 6J6,300000,2,1.0,Bayshore,,,1971,,,531,Sold,,,https://www.redfin.com/on/ottawa/3100-Carling-Ave-K2B-6J6/unit-113/home/148874103,OREB,1347730,Y,Y,45.3534889,-75.8070975
PAST SALE,January-25-2022,Single Family Residential,204 Rolling Meadow Cres,Orleans,ON,K1W 0B1,675000,3,2.5,Mer Bleue/bradley Estates/ande,,1870,2011,,,,Sold,,,https://www.redfin.com/on/ottawa/204-Rolling-Meadow-Cres-K1W-0B1/home/149615255,OREB,1275864,Y,Y,45.4275845,-75.516446
PAST SALE,January-31-2022,Condo/Co-op,555 Anand Pvt #602,Ottawa,ON,K1V 2R7,387500,1,1.5,Riverview Park South,,,2015,,,490,Sold,,,https://www.redfin.com/on/ottawa/555-Anand-Pvt-K1V-2R7/unit-602/home/149578806,OREB,1274940,Y,Y,45.3685721,-75.6647571
PAST SALE,May-12-2022,Single Family Residential,32 Cedarock Dr,Ottawa,ON,K2M 2H6,655000,3,2.5,Bridlewood,,2130,1992,,,8,Sold,,,https://www.redfin.com/on/ottawa/32-Cedarock-Dr-K2M-2H6/home/151390911,OREB,1289424,Y,Y,45.2892316,-75.8619368
PAST SALE,March-31-2022,Condo/Co-op,265 Poulin Ave #904,Ottawa,ON,K2B 7Y8,302000,1,1.0,Britannia,,,1975,,,508,Sold,,,https://www.redfin.com/on/ottawa/265-Poulin-Ave-K2B-7Y8/unit-904/home/149143180,OREB,1282691,Y,Y,45.3664999,-75.7928883
PAST SALE,March-27-2022,Condo/Co-op,265 Poulin Ave #1605,Ottawa,ON,K2B 7Y8,340000,2,1.5,Britannia,,,1973,,,668,Sold,,,https://www.redfin.com/on/ottawa/265-Poulin-Ave-K2B-7Y8/unit-1605/home/148914988,OREB,1262469,Y,Y,45.3664999,-75.7928883
PAST SALE,June-15-2022,Single Family Residential,543 Sunlit Cir,Ottawa,ON,K4A 0V4,750000,3,2.5,Nottinghill/ Summerside,,2660,2013,,,,Sold,,,https://www.redfin.com/on/ottawa/543-Sunlit-Cir-K4A-0V4/home/149682424,OREB,1298459,Y,Y,45.450861,-75.4622267
PAST SALE,April-12-2023,Single Family Residential,55 Partridge Dr,Ottawa,ON,K2M 2P5,781000,2,2.5,Pine Hill Estates,,4997,1995,,,21,Sold,,,https://www.redfin.com/on/ottawa/55-Partridge-Dr-K2M-2P5/home/151296393,OREB,1336482,Y,Y,45.2919612,-75.8465109
PAST SALE,March-25-2022,Single Family Residential,1468 Edgecliffe Ave,Ottawa,ON,K1Z 8G1,600000,4,1.5,Carlington,,3779,1970,,,,Sold,,,https://www.redfin.com/on/ottawa/1468-Edgecliffe-Ave-K1Z-8G1/home/148924607,OREB,1276291,Y,Y,45.3746354,-75.7372985
PAST SALE,March-29-2022,Single Family Residential,2675 Marie St,Ottawa,ON,K2B 7E3,720000,3,1.5,Britannia,,2515,1955,,,,Sold,,,https://www.redfin.com/on/ottawa/2675-Marie-St-K2B-5V3/home/148946176,OREB,1279994,Y,Y,45.3626089,-75.791987
